proto,service,spkts,dpkts,sbytes,dbytes,dur,state,attack_cat,label
UDP,dns,11,93,501,2170,0.4925143544527262,INT,Generic,1
TCP,ftp,98,75,1614,7354,0.7042589751472944,CON,Exploits,1
UDP,-,2,85,751,9099,0.2944500071947961,REQ,Fuzzers,1
TCP,http,81,58,1361,5582,0.18772521917263885,FIN,Normal,0
UDP,dns,63,61,4469,4140,0.7401220348604781,INT,Generic,1
TCP,ftp,20,7,3725,9771,0.24640607755623467,CON,Exploits,1
UDP,-,59,99,2824,2059,0.8284483491577953,REQ,Fuzzers,1
TCP,http,68,67,3509,4028,0.7360993266146595,FIN,Normal,0
UDP,dns,89,49,1060,7742,0.676885991055529,INT,Generic,1
TCP,ftp,74,32,1822,8316,0.9546080351121429,CON,Exploits,1
UDP,-,78,90,2823,8510,0.9075377680884267,REQ,Fuzzers,1
TCP,http,88,88,203,177,0.9608952026943451,FIN,Normal,0
UDP,dns,97,5,3771,2696,0.10467812695441858,INT,Generic,1
TCP,ftp,97,44,363,1428,0.26488686550248386,CON,Exploits,1
UDP,-,24,54,831,6643,0.5772345246143962,REQ,Fuzzers,1
TCP,http,80,17,2391,1187,0.3132210989027079,FIN,Normal,0
UDP,dns,65,72,1216,9687,0.09918571178938707,INT,Generic,1
TCP,ftp,29,50,3985,3922,0.4921784490350818,CON,Exploits,1
UDP,-,14,50,3555,7158,0.0204617933866591,REQ,Fuzzers,1
TCP,http,57,47,4014,2935,0.3048824782332332,FIN,Normal,0
UDP,dns,93,74,912,3113,0.38682536247899313,INT,Generic,1
TCP,ftp,65,31,3080,7958,0.7938301225454096,CON,Exploits,1
UDP,-,24,21,329,3126,0.5601245868896172,REQ,Fuzzers,1
TCP,http,82,81,3971,4474,0.007398968386553628,FIN,Normal,0
UDP,dns,54,83,1738,3481,0.20727413807735118,INT,Generic,1
TCP,ftp,19,74,4892,4897,0.2691382348262552,CON,Exploits,1
UDP,-,32,27,1477,4519,0.6262035514768761,REQ,Fuzzers,1
TCP,http,36,12,4564,9043,0.8084744014386708,FIN,Normal,0
UDP,dns,90,63,2654,9747,0.09706384330247553,INT,Generic,1
TCP,ftp,18,21,668,6304,0.28231602126241984,CON,Exploits,1
UDP,-,44,69,2237,6825,0.9611429162900852,REQ,Fuzzers,1
TCP,http,35,11,4026,3654,0.07539987463846787,FIN,Normal,0
UDP,dns,38,35,4102,5161,0.4554811779686092,INT,Generic,1
TCP,ftp,32,35,1721,5807,0.6561036184617216,CON,Exploits,1
UDP,-,15,13,571,2917,0.40764582872825694,REQ,Fuzzers,1
TCP,http,73,29,1602,7543,0.6231512711549164,FIN,Normal,0
UDP,dns,7,77,617,6423,0.8334370012891389,INT,Generic,1
TCP,ftp,69,20,4381,2051,0.9551517663859158,CON,Exploits,1
UDP,-,8,0,1266,6520,0.5615542964009546,REQ,Fuzzers,1
TCP,http,34,75,2918,3533,0.6359902402315779,FIN,Normal,0
UDP,dns,9,2,290,1168,0.1396044594371152,INT,Generic,1
TCP,ftp,63,67,3564,7277,0.22372685399859327,CON,Exploits,1
UDP,-,58,47,2254,6033,0.837488903256051,REQ,Fuzzers,1
TCP,http,62,27,3301,3296,0.1738553816953804,FIN,Normal,0
UDP,dns,26,71,725,9138,0.8487958278834312,INT,Generic,1
TCP,ftp,63,33,2760,2343,0.3130126980734784,CON,Exploits,1
UDP,-,82,95,4117,848,0.6169038912302526,REQ,Fuzzers,1
TCP,http,46,68,577,1601,0.19368170207393953,FIN,Normal,0
UDP,dns,19,84,2816,881,0.048776679887747365,INT,Generic,1
TCP,ftp,66,31,762,5905,0.856644001564352,CON,Exploits,1
UDP,-,55,83,2478,6435,0.8667115776488571,REQ,Fuzzers,1
TCP,http,83,19,1649,1742,0.39358634867197484,FIN,Normal,0
UDP,dns,33,19,175,6805,0.0929827188101271,INT,Generic,1
TCP,ftp,84,4,4822,4023,0.9357247710049423,CON,Exploits,1
UDP,-,93,41,397,8268,0.32312801643742306,REQ,Fuzzers,1
TCP,http,1,23,2332,9201,0.6893452715648184,FIN,Normal,0
UDP,dns,95,64,4352,585,0.006420487282311038,INT,Generic,1
TCP,ftp,6,34,1362,854,0.9998175468514057,CON,Exploits,1
UDP,-,66,18,1011,359,0.15042394372324852,REQ,Fuzzers,1
TCP,http,88,42,2427,9592,0.14661467644153803,FIN,Normal,0
UDP,dns,29,95,3337,9229,0.5765251394897801,INT,Generic,1
TCP,ftp,48,40,3873,4518,0.6146318574273282,CON,Exploits,1
UDP,-,91,72,654,5112,0.15716183769018932,REQ,Fuzzers,1
TCP,http,72,57,3206,9432,0.18090594608140975,FIN,Normal,0
UDP,dns,92,88,4402,7809,0.9729153620931724,INT,Generic,1
TCP,ftp,30,78,727,5954,0.8787068283993321,CON,Exploits,1
UDP,-,77,45,2013,9835,0.7321637802144206,REQ,Fuzzers,1
TCP,http,19,45,216,7532,0.4589871856963218,FIN,Normal,0
UDP,dns,34,61,4025,4070,0.493764427347371,INT,Generic,1
TCP,ftp,78,29,3044,6055,0.22422309681290953,CON,Exploits,1
UDP,-,39,90,1801,9209,0.10022538250825697,REQ,Fuzzers,1
TCP,http,38,27,4779,22,0.029042969501464122,FIN,Normal,0
UDP,dns,21,58,4456,2955,0.08968037308631216,INT,Generic,1
TCP,ftp,56,48,3413,5306,0.4852795542817213,CON,Exploits,1
UDP,-,88,27,1928,3545,0.11889333519880274,REQ,Fuzzers,1
TCP,http,6,89,3139,1823,0.8205358253499719,FIN,Normal,0
UDP,dns,64,70,296,1571,0.5292605501008192,INT,Generic,1
TCP,ftp,38,95,4691,5973,0.8339229437856626,CON,Exploits,1
UDP,-,59,94,2523,484,0.7389647009335686,REQ,Fuzzers,1
TCP,http,35,71,1390,2355,0.6101297207200936,FIN,Normal,0
UDP,dns,28,49,4537,6308,0.28393377723098545,INT,Generic,1
TCP,ftp,73,94,2108,9202,0.6034607416099391,CON,Exploits,1
UDP,-,95,30,2465,1866,0.1257917777866402,REQ,Fuzzers,1
TCP,http,58,89,264,3410,0.01779509883534136,FIN,Normal,0
UDP,dns,5,67,4428,4974,0.6013143433033155,INT,Generic,1
TCP,ftp,49,35,4762,1978,0.7466735068004462,CON,Exploits,1
UDP,-,26,53,820,8649,0.8725932546524866,REQ,Fuzzers,1
TCP,http,51,9,2779,6301,0.8583030777414509,FIN,Normal,0
UDP,dns,27,21,2003,8125,0.9659122737242214,INT,Generic,1
TCP,ftp,63,41,3593,4080,0.12484283990906875,CON,Exploits,1
UDP,-,20,13,2179,6284,0.7929496059224922,REQ,Fuzzers,1
TCP,http,67,29,3620,8018,0.02837609766864735,FIN,Normal,0
UDP,dns,89,8,669,453,0.3680162056394751,INT,Generic,1
TCP,ftp,51,47,1220,7570,0.6533017810007785,CON,Exploits,1
UDP,-,81,80,4620,6244,0.296853798712546,REQ,Fuzzers,1
TCP,http,63,15,280,8277,0.710712368060884,FIN,Normal,0
UDP,dns,41,48,3096,5077,0.6846314736267964,INT,Generic,1
TCP,ftp,92,2,240,123,0.07272569314386679,CON,Exploits,1
UDP,-,7,73,3437,9096,0.749456002743029,REQ,Fuzzers,1
TCP,http,11,51,2153,2458,0.6965826990520034,FIN,Normal,0
UDP,dns,35,61,1406,5258,0.68514830081138,INT,Generic,1
TCP,ftp,25,55,3956,3849,0.1647699302276191,CON,Exploits,1
UDP,-,50,30,2653,2610,0.9719622822853089,REQ,Fuzzers,1
TCP,http,98,35,4943,7615,0.651443597923035,FIN,Normal,0
UDP,dns,89,53,1745,8897,0.7650739851685212,INT,Generic,1
TCP,ftp,40,21,76,7908,0.1017709321992698,CON,Exploits,1
UDP,-,73,10,2480,9052,0.8319039535545161,REQ,Fuzzers,1
TCP,http,51,68,2756,3432,0.07597652378380226,FIN,Normal,0
UDP,dns,50,96,1486,9267,0.5294369899550646,INT,Generic,1
TCP,ftp,50,25,3918,1358,0.26099200707870585,CON,Exploits,1
UDP,-,30,97,2551,7339,0.8782181393397015,REQ,Fuzzers,1
TCP,http,37,4,4850,5643,0.323292698061744,FIN,Normal,0
UDP,dns,65,32,1149,7586,0.6644599381713381,INT,Generic,1
TCP,ftp,63,13,903,7766,0.2494656052830745,CON,Exploits,1
UDP,-,99,87,1812,3531,0.14029791413718695,REQ,Fuzzers,1
TCP,http,23,86,147,3202,0.7958293152087793,FIN,Normal,0
UDP,dns,23,56,2663,1994,0.4131093339786205,INT,Generic,1
TCP,ftp,95,70,2726,5578,0.8837816468530408,CON,Exploits,1
UDP,-,96,20,3312,1933,0.6836414733145533,REQ,Fuzzers,1
TCP,http,65,48,697,4070,0.9455728648682284,FIN,Normal,0
UDP,dns,41,0,3026,5029,0.018857506736757457,INT,Generic,1
TCP,ftp,47,92,4093,6148,0.6917696978473346,CON,Exploits,1
UDP,-,80,38,3385,5589,0.785839672229154,REQ,Fuzzers,1
TCP,http,10,98,3830,3598,0.5998569992437474,FIN,Normal,0
UDP,dns,54,92,2995,9497,0.6619575780104827,INT,Generic,1
TCP,ftp,13,22,1524,4811,0.4731581112970693,CON,Exploits,1
UDP,-,39,74,148,313,0.9804980809174304,REQ,Fuzzers,1
TCP,http,94,83,3266,8533,0.37024176959085375,FIN,Normal,0
UDP,dns,72,33,2104,2081,0.5357398440427152,INT,Generic,1
TCP,ftp,85,45,3623,2412,0.9132160614154878,CON,Exploits,1
UDP,-,87,19,3823,615,0.023158416722514508,REQ,Fuzzers,1
TCP,http,52,23,2705,3390,0.7452892737573693,FIN,Normal,0
UDP,dns,87,28,3541,7316,0.575388448969288,INT,Generic,1
TCP,ftp,48,87,1162,1826,0.3483761154143715,CON,Exploits,1
UDP,-,48,82,4315,7450,0.5608905750872674,REQ,Fuzzers,1
TCP,http,34,24,3830,6842,0.48714272228499955,FIN,Normal,0
UDP,dns,24,36,2487,9388,0.5373126638610236,INT,Generic,1
TCP,ftp,6,57,739,3370,0.42212235488451477,CON,Exploits,1
UDP,-,45,5,1975,7390,0.07259473772561764,REQ,Fuzzers,1
TCP,http,23,83,2297,7184,0.8624508385881055,FIN,Normal,0
UDP,dns,14,29,1677,6699,0.41424476535586363,INT,Generic,1
TCP,ftp,97,23,3635,1001,0.9126803914400781,CON,Exploits,1
UDP,-,48,80,2500,8480,0.07509711818383091,REQ,Fuzzers,1
TCP,http,47,73,3463,2274,0.2868778969760999,FIN,Normal,0
UDP,dns,59,89,1846,4490,0.20709050966352227,INT,Generic,1
TCP,ftp,85,47,2855,4971,0.16846752445279634,CON,Exploits,1
UDP,-,9,50,3606,7860,0.21523272709426933,REQ,Fuzzers,1
TCP,http,1,16,3471,7603,0.09852339388220133,FIN,Normal,0
UDP,dns,15,37,2161,1577,0.5526985260002865,INT,Generic,1
TCP,ftp,82,19,2208,1983,0.8285723512085811,CON,Exploits,1
UDP,-,20,16,247,219,0.3111410191599152,REQ,Fuzzers,1
TCP,http,65,43,1831,3596,0.9658042869016504,FIN,Normal,0
UDP,dns,25,47,3132,301,0.7788755646102439,INT,Generic,1
TCP,ftp,61,23,3632,4785,0.299281480060692,CON,Exploits,1
UDP,-,93,34,2646,684,0.017215489643002235,REQ,Fuzzers,1
TCP,http,54,87,2624,2931,0.40350466590543965,FIN,Normal,0
UDP,dns,9,42,2114,504,0.7204481621075776,INT,Generic,1
TCP,ftp,85,54,331,9421,0.3756452688461662,CON,Exploits,1
UDP,-,44,56,4442,2228,0.02437064137083733,REQ,Fuzzers,1
TCP,http,23,40,4014,4433,0.09922660363082902,FIN,Normal,0
UDP,dns,87,64,343,5109,0.27387200688891,INT,Generic,1
TCP,ftp,31,55,90,8891,0.2880271398525134,CON,Exploits,1
UDP,-,93,37,776,934,0.9035609675429822,REQ,Fuzzers,1
TCP,http,16,23,4944,313,0.9168820753570565,FIN,Normal,0
UDP,dns,89,61,2900,2953,0.4821287460863245,INT,Generic,1
TCP,ftp,26,49,3818,8249,0.23192871567413142,CON,Exploits,1
UDP,-,51,13,1459,5714,0.8856201184053317,REQ,Fuzzers,1
TCP,http,50,42,687,920,0.04863274552609409,FIN,Normal,0
UDP,dns,47,78,925,8948,0.31600522009887244,INT,Generic,1
TCP,ftp,90,91,4173,848,0.29093393105662824,CON,Exploits,1
UDP,-,89,24,4541,2570,0.011413704147317572,REQ,Fuzzers,1
TCP,http,7,3,1772,2184,0.08446728720510832,FIN,Normal,0
UDP,dns,69,82,1021,2691,0.3463335734217783,INT,Generic,1
TCP,ftp,37,84,1753,7987,0.4256820812623858,CON,Exploits,1
UDP,-,4,95,2605,9141,0.8893172089612554,REQ,Fuzzers,1
TCP,http,12,33,4340,3287,0.30484894148632347,FIN,Normal,0
UDP,dns,12,95,4265,6216,0.24326789977607766,INT,Generic,1
TCP,ftp,19,54,4430,3606,0.4880171788345894,CON,Exploits,1
UDP,-,8,32,3854,1005,0.8070833091965309,REQ,Fuzzers,1
TCP,http,23,5,4784,2158,0.7104750324830014,FIN,Normal,0
UDP,dns,3,21,4026,4235,0.07635933235250891,INT,Generic,1
TCP,ftp,80,79,2973,3960,0.7416156844704695,CON,Exploits,1
UDP,-,10,18,195,4439,0.722101008732845,REQ,Fuzzers,1
TCP,http,99,60,3944,5171,0.9851874138122699,FIN,Normal,0
UDP,dns,79,59,1484,5810,0.02955562360816333,INT,Generic,1
TCP,ftp,25,62,3705,6749,0.3110689987820262,CON,Exploits,1
UDP,-,42,32,2901,7948,0.6013940859216591,REQ,Fuzzers,1
TCP,http,72,10,322,198,0.5449495395075754,FIN,Normal,0
UDP,dns,8,63,3760,7205,0.255195089714235,INT,Generic,1
TCP,ftp,63,72,2139,2127,0.6034764163698325,CON,Exploits,1
UDP,-,2,92,4133,1408,0.8786490191772666,REQ,Fuzzers,1
TCP,http,81,16,4420,9396,0.8626507010552232,FIN,Normal,0
UDP,dns,14,68,2711,9617,0.5488048611808095,INT,Generic,1
TCP,ftp,5,73,622,5380,0.7521312663903243,CON,Exploits,1
UDP,-,59,50,4108,9817,0.2592911389660324,REQ,Fuzzers,1
TCP,http,10,46,3957,5766,0.05982949503329771,FIN,Normal,0
UDP,dns,17,75,2937,7772,0.9100585174338658,INT,Generic,1
TCP,ftp,94,77,1159,8718,0.8223701131615436,CON,Exploits,1
UDP,-,66,83,744,2889,0.9583257719821604,REQ,Fuzzers,1
TCP,http,56,86,2823,7199,0.4334668614659717,FIN,Normal,0
UDP,dns,3,17,4357,8720,0.7370006746539595,INT,Generic,1
TCP,ftp,57,9,1764,80,0.09958294044120353,CON,Exploits,1
UDP,-,92,43,1416,9654,0.564905507682741,REQ,Fuzzers,1
TCP,http,43,52,655,6588,0.5022141222065252,FIN,Normal,0
UDP,dns,24,54,4698,4491,0.7253767209321392,INT,Generic,1
TCP,ftp,19,24,4205,6102,0.8077191665760936,CON,Exploits,1
UDP,-,39,90,2239,6261,0.3397612565083086,REQ,Fuzzers,1
TCP,http,40,16,3266,9825,0.49923881029974726,FIN,Normal,0
UDP,dns,32,56,2004,8388,0.4570572215720168,INT,Generic,1
TCP,ftp,79,19,1839,5477,0.40148214749980937,CON,Exploits,1
UDP,-,67,20,2775,3570,0.58848282921714,REQ,Fuzzers,1
TCP,http,37,83,1687,9547,0.6649703145639537,FIN,Normal,0
UDP,dns,91,18,2856,7706,0.39506441278022486,INT,Generic,1
TCP,ftp,66,41,2441,2700,0.07107521457550925,CON,Exploits,1
UDP,-,91,29,4850,8370,0.7077485010449889,REQ,Fuzzers,1
TCP,http,73,46,3000,580,0.33425927543191125,FIN,Normal,0
UDP,dns,14,35,2397,1471,0.6927843000631213,INT,Generic,1
TCP,ftp,21,44,3595,7346,0.6472581585874885,CON,Exploits,1
UDP,-,14,80,1699,4641,0.17004149427607662,REQ,Fuzzers,1
TCP,http,1,60,1161,2207,0.8472712429388556,FIN,Normal,0
UDP,dns,4,55,4588,50,0.4388862746752076,INT,Generic,1
TCP,ftp,80,39,1553,3676,0.3973512922236352,CON,Exploits,1
UDP,-,53,21,905,2427,0.5761007803715588,REQ,Fuzzers,1
TCP,http,90,65,46,1392,0.9787491515102571,FIN,Normal,0
UDP,dns,4,83,342,8251,0.24979320338216648,INT,Generic,1
TCP,ftp,62,74,3502,4448,0.22680634774636876,CON,Exploits,1
UDP,-,70,50,878,3698,0.6272437019800381,REQ,Fuzzers,1
TCP,http,90,5,3805,6393,0.16132777249551145,FIN,Normal,0
UDP,dns,20,40,2803,5409,0.5566867738803525,INT,Generic,1
TCP,ftp,46,37,1263,2869,0.6902314455914073,CON,Exploits,1
UDP,-,40,2,3808,7922,0.49619873847861584,REQ,Fuzzers,1
TCP,http,89,9,173,4075,0.7308755472089283,FIN,Normal,0
UDP,dns,48,5,167,1907,0.1946466681654856,INT,Generic,1
TCP,ftp,52,29,1890,306,0.49613419281969884,CON,Exploits,1
UDP,-,30,91,127,1210,0.4503793141415863,REQ,Fuzzers,1
TCP,http,4,52,1089,835,0.2558760878348577,FIN,Normal,0
UDP,dns,72,61,1457,5994,0.8336871184247572,INT,Generic,1
TCP,ftp,39,40,3446,4954,0.3359802061228523,CON,Exploits,1
UDP,-,10,83,3900,8817,0.22954818543367728,REQ,Fuzzers,1
TCP,http,5,91,2025,5476,0.5707624831482037,FIN,Normal,0
UDP,dns,16,59,3222,4289,0.6734764092962116,INT,Generic,1
TCP,ftp,17,69,4228,9553,0.7281069567928496,CON,Exploits,1
UDP,-,28,90,1793,4960,0.12522215183739005,REQ,Fuzzers,1
TCP,http,85,84,859,8486,0.6071109577400499,FIN,Normal,0
UDP,dns,22,2,4135,8228,0.8925287504823408,INT,Generic,1
TCP,ftp,90,65,525,360,0.7499382013436171,CON,Exploits,1
UDP,-,83,32,4008,3932,0.53828372191466,REQ,Fuzzers,1
TCP,http,60,48,2128,5100,0.18620096053679835,FIN,Normal,0
UDP,dns,53,48,443,3226,0.23604567627771456,INT,Generic,1
TCP,ftp,73,78,1691,3016,0.6723441067220012,CON,Exploits,1
UDP,-,46,64,2668,2593,0.15076714799461877,REQ,Fuzzers,1
TCP,http,59,12,3560,475,0.4826701910581178,FIN,Normal,0
UDP,dns,11,57,4882,5045,0.6918122835734202,INT,Generic,1
TCP,ftp,68,36,4328,9171,0.7855382109307648,CON,Exploits,1
UDP,-,97,78,255,8535,0.7053178015342555,REQ,Fuzzers,1
TCP,http,93,39,1065,2203,0.7413097206008099,FIN,Normal,0
UDP,dns,17,15,2590,1576,0.5031088128111855,INT,Generic,1
TCP,ftp,74,97,3762,3330,0.09065556178372247,CON,Exploits,1
UDP,-,97,78,2354,5248,0.16186517874251516,REQ,Fuzzers,1
TCP,http,99,54,3959,7762,0.4567863553492849,FIN,Normal,0
UDP,dns,55,94,3132,869,0.35193853840727907,INT,Generic,1
TCP,ftp,82,25,597,5330,0.14548033779795444,CON,Exploits,1
UDP,-,66,61,643,7359,0.4763783556375646,REQ,Fuzzers,1
TCP,http,85,47,2433,604,0.3721820506651442,FIN,Normal,0
UDP,dns,29,6,4399,6944,0.8334985053203605,INT,Generic,1
TCP,ftp,72,64,1519,8231,0.09625720515013991,CON,Exploits,1
UDP,-,61,42,2523,4782,0.7845198360474332,REQ,Fuzzers,1
TCP,http,76,46,2151,1141,0.8992719040240057,FIN,Normal,0
UDP,dns,37,52,3217,5202,0.6945180641021479,INT,Generic,1
TCP,ftp,77,5,2092,9030,0.594488680268728,CON,Exploits,1
UDP,-,32,3,1812,6623,0.5221591000075921,REQ,Fuzzers,1
TCP,http,49,52,2811,6019,0.058269228340025014,FIN,Normal,0
UDP,dns,39,3,197,52,0.48757291927435786,INT,Generic,1
TCP,ftp,74,68,4976,5375,0.29457827958458016,CON,Exploits,1
UDP,-,53,84,3301,7728,0.531617295712812,REQ,Fuzzers,1
TCP,http,5,47,3103,7153,0.3566073624024143,FIN,Normal,0
UDP,dns,20,41,3160,4994,0.04027455467111596,INT,Generic,1
TCP,ftp,78,84,271,9578,0.1414463830964241,CON,Exploits,1
UDP,-,84,83,3663,1743,0.4665360762946845,REQ,Fuzzers,1
TCP,http,42,63,4724,7250,0.6595036121776608,FIN,Normal,0
UDP,dns,58,18,850,9520,0.8611718506490131,INT,Generic,1
TCP,ftp,87,12,2198,8114,0.5727938152234376,CON,Exploits,1
UDP,-,91,50,1671,2167,0.3826517775847995,REQ,Fuzzers,1
TCP,http,23,1,4742,9034,0.8529614314783533,FIN,Normal,0
UDP,dns,9,42,4714,8358,0.5937232666705122,INT,Generic,1
TCP,ftp,65,64,1161,7907,0.8732998584576054,CON,Exploits,1
UDP,-,64,95,781,4210,0.03359335087965043,REQ,Fuzzers,1
TCP,http,48,68,2434,5533,0.12943373621649357,FIN,Normal,0
UDP,dns,48,35,4092,436,0.4053874740907384,INT,Generic,1
TCP,ftp,92,33,551,5502,0.6083614828926611,CON,Exploits,1
UDP,-,73,30,2321,9580,0.6122437760194109,REQ,Fuzzers,1
TCP,http,60,30,2155,6810,0.6509679177051532,FIN,Normal,0
UDP,dns,24,46,1068,949,0.01777424057587862,INT,Generic,1
TCP,ftp,82,28,3837,2696,0.036533168678007155,CON,Exploits,1
UDP,-,11,38,2839,8340,0.5959562835813621,REQ,Fuzzers,1
TCP,http,10,58,3481,4671,0.6701083202751625,FIN,Normal,0
UDP,dns,83,66,2707,9410,0.5373635671498307,INT,Generic,1
TCP,ftp,22,8,3300,2599,0.6206790580512151,CON,Exploits,1
UDP,-,48,8,367,7670,0.829598268851153,REQ,Fuzzers,1
TCP,http,95,22,3350,71,0.28960310248939003,FIN,Normal,0
UDP,dns,37,58,1813,279,0.08388982663438116,INT,Generic,1
TCP,ftp,91,36,3755,5884,0.9006835036906916,CON,Exploits,1
UDP,-,2,88,857,7380,0.03064534173181377,REQ,Fuzzers,1
TCP,http,60,55,1480,4136,0.7048350310715675,FIN,Normal,0
UDP,dns,70,86,4943,2535,0.22086838857182434,INT,Generic,1
TCP,ftp,39,86,3819,496,0.18251430772105148,CON,Exploits,1
UDP,-,69,11,703,512,0.5761500728355164,REQ,Fuzzers,1
TCP,http,4,49,438,7250,0.41829516236881203,FIN,Normal,0
UDP,dns,74,37,411,8575,0.5519514839537214,INT,Generic,1
TCP,ftp,69,35,4890,7797,0.6916386013845692,CON,Exploits,1
UDP,-,9,27,3365,7093,0.5518855812976166,REQ,Fuzzers,1
TCP,http,3,26,784,9775,0.23162693588566863,FIN,Normal,0
UDP,dns,83,44,1136,3733,0.031716525427681774,INT,Generic,1
TCP,ftp,62,47,4779,5979,0.8771584669569883,CON,Exploits,1
UDP,-,73,76,2393,6750,0.15174082485443574,REQ,Fuzzers,1
TCP,http,51,87,4469,919,0.6844943488558565,FIN,Normal,0
UDP,dns,97,10,4694,3200,0.8987646626293537,INT,Generic,1
TCP,ftp,86,96,3127,2059,0.6394703544017714,CON,Exploits,1
UDP,-,41,21,4005,8692,0.7670729365774096,REQ,Fuzzers,1
TCP,http,86,75,652,3797,0.14157381191102525,FIN,Normal,0
UDP,dns,61,39,996,1243,0.6034255779729317,INT,Generic,1
TCP,ftp,25,94,1355,3039,0.6317168463059555,CON,Exploits,1
UDP,-,93,59,2122,6161,0.23526309301538806,REQ,Fuzzers,1
TCP,http,48,81,2572,660,0.4465064995033068,FIN,Normal,0
UDP,dns,21,19,4647,8014,0.30594664104975533,INT,Generic,1
TCP,ftp,18,41,1650,727,0.565076122558807,CON,Exploits,1
UDP,-,2,41,788,1081,0.5394717497544577,REQ,Fuzzers,1
TCP,http,81,9,317,3075,0.15652054303325758,FIN,Normal,0
UDP,dns,80,63,58,5498,0.6992412883525781,INT,Generic,1
TCP,ftp,13,68,2186,7049,0.23351922268294434,CON,Exploits,1
UDP,-,53,25,4381,4436,0.05650102528068324,REQ,Fuzzers,1
TCP,http,19,21,1738,7320,0.7292386335021281,FIN,Normal,0
UDP,dns,51,22,4853,4549,0.6078748508744469,INT,Generic,1
TCP,ftp,61,60,1338,8154,0.23170545052582825,CON,Exploits,1
UDP,-,98,69,49,6238,0.706066192037433,REQ,Fuzzers,1
TCP,http,36,36,356,1960,0.7003926120713968,FIN,Normal,0
UDP,dns,23,24,2609,140,0.223775825017695,INT,Generic,1
TCP,ftp,51,0,1778,1850,0.15743214024156726,CON,Exploits,1
UDP,-,9,41,1189,6307,0.6182410216563208,REQ,Fuzzers,1
TCP,http,77,69,1559,504,0.0898204867697977,FIN,Normal,0
UDP,dns,15,79,4099,880,0.25655884171238263,INT,Generic,1
TCP,ftp,29,66,385,2480,0.8215110644717725,CON,Exploits,1
UDP,-,12,61,3728,6247,0.9749939882488229,REQ,Fuzzers,1
TCP,http,24,83,3146,2630,0.40741929212738726,FIN,Normal,0
UDP,dns,33,77,2051,3662,0.017914133736753768,INT,Generic,1
TCP,ftp,96,19,4524,8541,0.8465248908389512,CON,Exploits,1
UDP,-,72,67,3746,8393,0.7460498159001794,REQ,Fuzzers,1
TCP,http,71,15,4974,5678,0.1340957919920508,FIN,Normal,0
UDP,dns,50,65,2083,8604,0.38707384784041976,INT,Generic,1
TCP,ftp,3,99,4219,1741,0.34245717151764987,CON,Exploits,1
UDP,-,33,90,1557,2245,0.04799789121859421,REQ,Fuzzers,1
TCP,http,44,81,2381,6582,0.8456541462866441,FIN,Normal,0
UDP,dns,75,32,4882,5292,0.34445907644954177,INT,Generic,1
TCP,ftp,33,22,3902,2385,0.9577080468975872,CON,Exploits,1
UDP,-,99,89,3390,4911,0.5137395173318458,REQ,Fuzzers,1
TCP,http,59,46,1332,3945,0.941106948612535,FIN,Normal,0
UDP,dns,59,54,3230,6300,0.7520376665537293,INT,Generic,1
TCP,ftp,1,62,4167,5727,0.8826982751481206,CON,Exploits,1
UDP,-,59,70,2194,3741,0.4375593332244109,REQ,Fuzzers,1
TCP,http,52,96,1814,1456,0.4040043098830395,FIN,Normal,0
UDP,dns,2,14,1672,4371,0.24340175780390716,INT,Generic,1
TCP,ftp,98,38,2380,8356,0.8776117106506479,CON,Exploits,1
UDP,-,82,34,605,3771,0.18560320093756089,REQ,Fuzzers,1
TCP,http,87,79,1645,9247,0.7338355176742047,FIN,Normal,0
UDP,dns,56,39,1228,4981,0.7376601425702551,INT,Generic,1
TCP,ftp,75,54,3464,8554,0.3702135896857315,CON,Exploits,1
UDP,-,88,38,3801,4112,0.5912189036935721,REQ,Fuzzers,1
TCP,http,55,38,864,9770,0.49262183026445916,FIN,Normal,0
UDP,dns,60,11,1893,870,0.1263485905559386,INT,Generic,1
TCP,ftp,79,67,3812,3603,0.36722080448864325,CON,Exploits,1
UDP,-,90,43,2560,3739,0.8980630519396515,REQ,Fuzzers,1
TCP,http,45,15,3408,8796,0.18302017562069273,FIN,Normal,0
UDP,dns,92,89,3267,2554,0.7262674264852281,INT,Generic,1
TCP,ftp,95,61,1372,3500,0.3360253693430576,CON,Exploits,1
UDP,-,68,87,1520,1995,0.9604308062801459,REQ,Fuzzers,1
TCP,http,71,2,1367,6470,0.9288550651984712,FIN,Normal,0
UDP,dns,71,47,3567,5468,0.6142147397798872,INT,Generic,1
TCP,ftp,80,8,4733,465,0.4718545996245398,CON,Exploits,1
UDP,-,68,45,1713,4490,0.48469878994804394,REQ,Fuzzers,1
TCP,http,1,36,2239,4647,0.6889388061537951,FIN,Normal,0
UDP,dns,87,56,4123,3327,0.946338817293784,INT,Generic,1
TCP,ftp,46,47,2589,5891,0.4704205433066708,CON,Exploits,1
UDP,-,38,66,1572,8763,0.11674965446574936,REQ,Fuzzers,1
TCP,http,97,14,4119,5160,0.0726594057717932,FIN,Normal,0
UDP,dns,30,60,1618,3906,0.8370146995474441,INT,Generic,1
TCP,ftp,22,62,1792,2652,0.7710436016042733,CON,Exploits,1
UDP,-,95,76,3379,2032,0.5413810952828616,REQ,Fuzzers,1
TCP,http,84,61,4235,5646,0.9847062899075927,FIN,Normal,0
UDP,dns,76,62,4904,4802,0.582868509395166,INT,Generic,1
